GeoLon(deg),GeoLat(deg),Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,source
21.1,-2.25,66956,1584372815,0.077,0.016,7.700e-2+/-1.600e-2,464.59,10.9,3.3,10.9+/-3.30,200316.16333,0,agile
27.02,-2.46,66958,1584378939,0.232,0.03,2.320e-1+/-3.000e-2,468.95,32.8,5.7,32.8+/-5.70,200316.18153,0,agile
96.58,-0.35,66958,1584380105,0.192,0.036,1.920e-1+/-3.600e-2,474.38,18.8,4.4,18.8+/-4.40,200316.1835,0,agile
95.0,0.68,66958,1584386105,0.051,0.009,5.100e-2+/-9.000e-3,473.52,14.9,3.9,14.9+/-3.90,200316.2015,0,agile
8.54,0.02,66962,1584402732,0.043,0.009,4.300e-2+/-9.000e-3,474.29,11.0,3.3,11.00+/-3.30,200317.00521,0,agile
94.49,2.48,66962,1584404172,0.026,0.005,2.600e-2+/-5.000e-3,464.8,10.0,3.2,10.00+/-3.20,200317.01161,0,agile
99.36,0.22,66964,1584422327,0.047,0.008,4.700e-2+/-8.000e-3,458.05,18.0,4.2,18.00+/-4.20,200317.06184,0,agile
98.73,-0.85,66965,1584428340,0.128,0.03,1.280e-1+/-3.000e-2,458.72,13.8,3.7,13.8+/-3.70,200317.0759,0,agile
99.73,-2.36,66967,1584440406,0.237,0.05,2.370e-1+/-5.000e-2,463.91,12.8,3.6,12.8+/-3.60,200317.112,0,agile
98.33,-2.1,66969,1584452432,1.41,0.179,1.410e+0+/-1.790e-1,470.44,31.0,5.6,31.00+/-5.60,200317.14403,0,agile
109.49,-1.78,66969,1584452619,0.074,0.018,7.400e-2+/-1.800e-2,471.79,10.9,3.3,10.9+/-3.30,200317.14433,0,agile
8.02,-1.08,66975,1584481046,0.073,0.011,7.300e-2+/-1.100e-2,473.09,21.0,4.6,21.00+/-4.60,200317.22372,0,agile
108.36,-2.45,66981,1584524899,0.074,0.011,7.400e-2+/-1.100e-2,463.09,23.9,4.9,23.9+/-4.90,200318.10481,0,agile
-86.36,2.43,66981,1584527669,0.051,0.009,5.100e-2+/-9.000e-3,469.78,13.9,3.7,13.9+/-3.70,200318.11342,0,agile
113.57,-0.67,66985,1584543062,0.057,0.009,5.700e-2+/-9.000e-3,472.98,20.0,4.5,20.00+/-4.50,200318.1551,0,agile
11.44,-2.38,66985,1584553401,0.214,0.027,2.140e-1+/-2.700e-2,465.77,32.8,5.7,32.8+/-5.70,200318.1843,0,agile
97.07,-0.78,67007,1584681361,0.09,0.012,9.000e-2+/-1.200e-2,458.82,27.0,5.2,27.00+/-5.20,200320.0616,0,agile
93.49,-2.48,67010,1584699373,0.026,0.005,2.600e-2+/-5.000e-3,460.53,10.0,3.2,10.00+/-3.20,200320.11161,0,agile
90.93,-1.59,67013,1584711379,0.034,0.007,3.400e-2+/-7.000e-3,466.44,15.0,3.9,15.00+/-3.90,200320.14361,0,agile
22.35,-0.44,67015,1584734332,0.022,0.005,2.200e-2+/-5.000e-3,469.83,10.0,3.2,10.00+/-3.20,200320.20585,0,agile
23.57,-0.39,67015,1584734352,0.379,0.057,3.790e-1+/-5.700e-2,469.99,23.8,4.9,23.8+/-4.90,200320.20591,2,agile
23.57,-0.39,67015,1584734352,0.123,0.028,1.230e-1+/-2.800e-2,469.99,15.3,4.0,15.3+/-4.00,200320.20591,3,agile
100.43,1.22,67019,1584753717,0.089,0.013,8.900e-2+/-1.300e-2,465.57,21.0,4.6,21.00+/-4.60,200321.02215,0,agile
26.68,1.29,67021,1584770557,0.131,0.015,1.310e-1+/-1.500e-2,466.25,38.9,6.2,38.9+/-6.20,200321.07023,2,agile
26.68,1.29,67021,1584770557,0.097,0.018,9.700e-2+/-1.800e-2,466.25,22.9,4.9,22.9+/-4.90,200321.07023,3,agile
28.7,-2.45,67027,1584800712,0.224,0.026,2.240e-1+/-2.600e-2,459.57,39.8,6.3,39.8+/-6.30,200321.1525,0,agile
24.18,-0.36,67029,1584818710,0.059,0.012,5.900e-2+/-1.200e-2,468.02,11.9,3.5,11.9+/-3.50,200321.20251,0,agile
99.85,2.45,67031,1584826005,0.046,0.009,4.600e-2+/-9.000e-3,473.22,10.9,3.3,10.9+/-3.30,200321.22264,0,agile
112.01,-2.15,67037,1584856333,0.326,0.039,3.260e-1+/-3.900e-2,458.42,35.9,6.0,35.9+/-6.00,200322.06521,0,agile
-20.56,2.06,67037,1584860139,0.078,0.013,7.800e-2+/-1.300e-2,471.54,16.0,4.0,16.00+/-4.00,200322.07553,0,agile
104.12,-1.93,67039,1584874272,0.02,0.004,2.000e-2+/-4.000e-3,461.06,10.0,3.2,10.00+/-3.20,200322.11511,0,agile
15.65,-2.47,67041,1584884844,0.115,0.015,1.150e-1+/-1.500e-2,458.19,28.9,5.4,28.9+/-5.40,200322.14472,0,agile
102.65,2.43,67045,1584910400,0.035,0.007,3.500e-2+/-7.000e-3,473.88,14.0,3.7,14.00+/-3.70,200322.21532,0,agile
113.18,-1.64,67054,1584958772,0.313,0.084,3.130e-1+/-8.400e-2,460.42,13.9,3.8,13.9+/-3.80,200323.11193,0,agile
16.02,-1.68,67058,1584981246,0.054,0.012,5.400e-2+/-1.200e-2,459.98,16.8,4.1,16.8+/-4.10,200323.1734,0,agile
87.75,-2.31,67067,1585042697,0.045,0.008,4.500e-2+/-8.000e-3,458.15,14.0,3.7,14.00+/-3.70,200324.10381,0,agile
8.86,-1.03,67072,1585071499,0.067,0.009,6.700e-2+/-9.000e-3,460.05,24.0,4.9,24.00+/-4.90,200324.1838,0,agile
6.82,-0.05,67072,1585077490,0.045,0.008,4.500e-2+/-8.000e-3,462.5,13.0,3.6,13.00+/-3.60,200324.20181,0,agile
99.15,2.07,67074,1585085062,0.077,0.012,7.700e-2+/-1.200e-2,474.16,22.0,4.7,22.00+/-4.70,200324.22242,0,agile
17.83,-1.48,67080,1585125877,0.128,0.022,1.280e-1+/-2.200e-2,465.85,17.9,4.2,17.9+/-4.20,200325.09443,0,agile
41.69,-2.27,67096,1585222672,0.193,0.034,1.930e-1+/-3.400e-2,459.11,20.9,4.6,20.9+/-4.60,200326.12375,0,agile
41.04,-1.64,67097,1585228685,0.923,0.139,9.230e-1+/-1.390e-1,458.12,22.0,4.7,22.00+/-4.70,200326.1418,0,agile
117.43,-2.48,67107,1585284189,0.092,0.015,9.200e-2+/-1.500e-2,462.32,19.6,4.5,19.6+/-4.50,200327.0543,2,agile
117.43,-2.48,67107,1585284189,0.063,0.013,6.300e-2+/-1.300e-2,462.32,11.0,3.3,11.00+/-3.30,200327.0543,3,agile
117.43,-2.48,67107,1585284189,0.142,0.036,1.420e-1+/-3.600e-2,462.32,7.7,2.8,7.7+/-2.80,200327.0543,3,agile
39.45,-1.39,67107,1585288909,0.224,0.04,2.240e-1+/-4.000e-2,470.18,15.0,3.9,15.00+/-3.90,200327.07014,0,agile
100.75,-1.2,67110,1585301982,0.062,0.011,6.200e-2+/-1.100e-2,458.1,20.8,4.6,20.8+/-4.60,200327.10394,0,agile
120.61,2.13,67116,1585332437,0.035,0.007,3.500e-2+/-7.000e-3,472.21,13.0,3.6,13.00+/-3.60,200327.19071,0,agile
113.34,0.66,67132,1585428714,0.046,0.011,4.600e-2+/-1.100e-2,473.94,10.0,3.2,10.00+/-3.20,200328.21515,0,agile
0.93,0.31,67136,1585453357,0.131,0.018,1.310e-1+/-1.800e-2,474.01,29.9,5.5,29.9+/-5.50,200329.05423,0,agile
120.49,-1.36,67138,1585461384,0.057,0.012,5.700e-2+/-1.200e-2,459.87,11.0,3.3,11.00+/-3.30,200329.07562,0,agile
24.57,-2.13,67140,1585477854,0.093,0.022,9.300e-2+/-2.200e-2,463.1,9.9,3.2,9.9+/-3.20,200329.12305,0,agile
8.64,1.12,67144,1585501684,0.045,0.008,4.500e-2+/-8.000e-3,458.21,15.9,4.0,15.9+/-4.00,200329.1908,0,agile
7.68,1.94,67144,1585507692,0.026,0.005,2.600e-2+/-5.000e-3,459.63,12.0,3.5,12.00+/-3.50,200329.2048,0,agile
2.25,-2.08,67154,1585567852,0.028,0.007,2.800e-2+/-7.000e-3,465.09,9.9,3.2,9.9+/-3.20,200330.133,0,agile
42.31,-0.61,67156,1585568522,0.103,0.015,1.030e-1+/-1.500e-2,459.81,25.9,5.1,25.9+/-5.10,200330.1342,0,agile
8.77,-1.03,67156,1585573986,0.151,0.027,1.510e-1+/-2.700e-2,460.95,16.0,4.0,16.00+/-4.00,200330.1513,0,agile
7.54,1.94,67175,1585694457,0.08,0.013,8.000e-2+/-1.300e-2,464.68,16.9,4.1,16.9+/-4.10,200401.00405,0,agile
128.35,-2.43,67177,1585696482,0.04,0.008,4.000e-2+/-8.000e-3,473.29,14.0,3.7,14.00+/-3.70,200401.01144,0,agile
22.68,-0.41,67198,1585827260,0.032,0.007,3.200e-2+/-7.000e-3,464.87,10.0,3.2,10.00+/-3.20,200402.1334,0,agile
111.24,1.39,67211,1585901039,0.159,0.016,1.590e-1+/-1.600e-2,460.88,47.9,6.9,47.9+/-6.90,200403.10035,0,agile
7.11,1.95,67222,1585947490,0.447,0.104,4.470e-1+/-1.040e-1,459.29,15.6,4.0,15.6+/-4.00,200403.22581,0,agile
116.77,0.61,67224,1585979453,0.076,0.015,7.600e-2+/-1.500e-2,465.29,14.0,3.7,14.00+/-3.70,200404.075,0,agile
99.28,2.45,67228,1586003257,0.1,0.019,1.000e-1+/-1.900e-2,457.85,22.0,4.7,22.00+/-4.70,200404.14273,0,agile
101.12,1.17,67230,1586015335,0.661,0.117,6.610e-1+/-1.170e-1,460.36,16.7,4.1,16.7+/-4.10,200404.1748,0,agile
108.8,1.3,67239,1586069691,0.119,0.016,1.190e-1+/-1.600e-2,465.13,27.0,5.2,27.00+/-5.20,200405.08545,0,agile
19.82,-0.53,67239,1586080250,0.049,0.008,4.900e-2+/-8.000e-3,471.28,17.9,4.2,17.9+/-4.20,200405.11505,0,agile
22.44,0.69,67241,1586086320,0.255,0.035,2.550e-1+/-3.500e-2,467.74,25.9,5.1,25.9+/-5.10,200405.1332,0,agile
24.18,0.77,67241,1586086349,0.166,0.022,1.660e-1+/-2.200e-2,467.47,36.9,6.1,36.9+/-6.10,200405.13322,0,agile
15.77,2.16,67243,1586098257,0.07,0.016,7.000e-2+/-1.600e-2,461.9,12.9,3.6,12.9+/-3.60,200405.16505,0,agile
127.01,2.42,67254,1586166389,0.022,0.005,2.200e-2+/-5.000e-3,458.91,10.0,3.2,10.00+/-3.20,200406.11462,0,agile
10.22,2.39,67273,1586278905,0.036,0.008,3.600e-2+/-8.000e-3,460.42,10.0,3.2,10.00+/-3.20,200407.19014,0,agile
22.06,-0.43,67282,1586333324,0.081,0.012,8.100e-2+/-1.200e-2,474.13,22.0,4.7,22.00+/-4.70,200408.10084,0,agile
114.83,2.48,67282,1586334878,0.105,0.02,1.050e-1+/-2.000e-2,463.68,14.8,3.9,14.8+/-3.90,200408.10343,2,agile
114.83,2.48,67282,1586334878,0.098,0.023,9.800e-2+/-2.300e-2,463.68,9.0,3.0,9.00+/-3.00,200408.10343,3,agile
18.05,2.21,67284,1586351333,0.194,0.03,1.940e-1+/-3.000e-2,467.86,23.8,4.9,23.8+/-4.90,200408.15085,0,agile
98.04,2.08,67298,1586430992,0.147,0.023,1.470e-1+/-2.300e-2,461.62,20.9,4.6,20.9+/-4.60,200409.13163,0,agile
-170.11,-0.67,67312,1586510848,0.209,0.046,2.090e-1+/-4.600e-2,457.93,10.9,3.3,10.9+/-3.30,200410.1127,0,agile
103.54,1.06,67314,1586521453,0.067,0.012,6.700e-2+/-1.200e-2,459.95,14.0,3.7,14.00+/-3.70,200410.14241,0,agile
115.02,-1.54,67316,1586533693,0.047,0.008,4.700e-2+/-8.000e-3,458.35,19.0,4.3,19.00+/-4.30,200410.17481,0,agile
149.04,-0.99,67327,1586606559,0.085,0.013,8.500e-2+/-1.300e-2,458.03,20.0,4.5,20.00+/-4.50,200411.14023,0,agile
27.78,2.45,67327,1586610556,0.241,0.032,2.410e-1+/-3.200e-2,469.27,29.0,5.4,29.00+/-5.40,200411.15091,0,agile
98.64,2.06,67340,1586684038,0.15,0.039,1.500e-1+/-3.900e-2,467.75,9.9,3.2,9.9+/-3.20,200412.11335,0,agile
99.43,2.04,67340,1586684051,0.042,0.009,4.200e-2+/-9.000e-3,467.64,9.9,3.2,9.9+/-3.20,200412.11341,0,agile
135.87,-2.48,67344,1586708756,0.268,0.032,2.680e-1+/-3.200e-2,459.48,34.8,5.9,34.8+/-5.90,200412.182,0,agile
137.03,-2.48,67344,1586708776,0.475,0.1,4.750e-1+/-1.000e-1,459.58,17.6,4.3,17.6+/-4.30,200412.18261,0,agile
13.53,0.8,67358,1586797082,0.065,0.012,6.500e-2+/-1.200e-2,465.35,14.9,3.9,14.9+/-3.90,200413.1858,0,agile
9.5,-0.11,67360,1586803039,0.185,0.023,1.850e-1+/-2.300e-2,462.6,35.8,6.0,35.8+/-6.00,200413.20371,0,agile
37.15,2.47,67368,1586857722,0.074,0.013,7.400e-2+/-1.300e-2,474.01,15.0,3.9,15.00+/-3.90,200414.11484,0,agile
100.95,-1.88,67372,1586876864,0.681,0.077,6.810e-1+/-7.700e-2,459.2,39.0,6.2,39.00+/-6.20,200414.1707,0,agile
128.28,2.41,67380,1586925517,0.036,0.008,3.600e-2+/-8.000e-3,473.82,11.9,3.5,11.9+/-3.50,200415.06383,0,agile
101.71,-2.4,67388,1586967246,0.032,0.007,3.200e-2+/-7.000e-3,458.54,13.0,3.6,13.00+/-3.60,200415.1814,0,agile
26.0,-2.46,67395,1586990076,0.045,0.009,4.500e-2+/-9.000e-3,457.97,13.0,3.6,13.00+/-3.60,200416.00343,0,agile
111.79,0.4,67395,1586991510,0.897,0.17,8.970e-1+/-1.700e-1,465.52,32.8,5.8,32.8+/-5.80,200416.00583,0,agile
24.6,-2.11,67395,1586996076,0.045,0.008,4.500e-2+/-8.000e-3,458.33,14.0,3.7,14.00+/-3.70,200416.02143,0,agile
28.65,-2.01,67395,1586996144,0.081,0.012,8.100e-2+/-1.200e-2,458.54,20.9,4.6,20.9+/-4.60,200416.02154,0,agile
113.19,2.27,67399,1587015634,0.244,0.027,2.440e-1+/-2.700e-2,473.97,42.9,6.5,42.9+/-6.50,200416.07403,0,agile
109.83,1.73,67399,1587021603,0.088,0.019,8.800e-2+/-1.900e-2,473.08,11.0,3.3,11.00+/-3.30,200416.092,0,agile
12.47,1.77,67405,1587044072,0.04,0.008,4.000e-2+/-8.000e-3,473.43,13.0,3.6,13.00+/-3.60,200416.15343,0,agile
22.27,0.41,67405,1587050261,0.105,0.015,1.050e-1+/-1.500e-2,470.3,26.9,5.2,26.9+/-5.20,200416.17174,0,agile
1.8,-0.85,67409,1587061969,0.449,0.08,4.490e-1+/-8.000e-2,466.7,16.8,4.1,16.8+/-4.10,200416.20324,0,agile
-13.77,-1.21,67409,1587067733,0.02,0.004,2.000e-2+/-4.000e-3,465.59,10.0,3.2,10.00+/-3.20,200416.22085,0,agile
96.97,1.75,67409,1587087656,0.063,0.011,6.300e-2+/-1.100e-2,468.05,17.0,4.1,17.00+/-4.10,200417.03405,0,agile
25.31,0.83,67414,1587098505,0.03,0.007,3.000e-2+/-7.000e-3,464.23,10.0,3.2,10.00+/-3.20,200417.06414,0,agile
91.22,1.54,67414,1587111660,0.065,0.011,6.500e-2+/-1.100e-2,473.65,19.0,4.3,19.00+/-4.30,200417.1021,0,agile
113.12,-2.2,67414,1587130102,0.175,0.038,1.750e-1+/-3.800e-2,462.64,10.8,3.3,10.8+/-3.30,200417.15282,0,agile
121.56,-2.35,67414,1587130243,0.082,0.013,8.200e-2+/-1.300e-2,461.54,21.9,4.7,21.9+/-4.70,200417.15304,0,agile
95.61,2.14,67428,1587190052,0.241,0.051,2.410e-1+/-5.100e-2,473.65,11.9,3.5,11.9+/-3.50,200418.08073,0,agile
117.2,-2.28,67428,1587214515,0.045,0.009,4.500e-2+/-9.000e-3,464.09,10.0,3.2,10.00+/-3.20,200418.1455,0,agile
-81.62,2.13,67433,1587217208,0.098,0.022,9.800e-2+/-2.200e-2,466.76,12.8,3.6,12.8+/-3.60,200418.154,0,agile
11.28,-2.06,67433,1587236841,0.065,0.009,6.500e-2+/-9.000e-3,466.15,21.0,4.6,21.00+/-4.60,200418.2107,0,agile
2.19,0.87,67438,1587272832,0.024,0.005,2.400e-2+/-5.000e-3,460.38,10.0,3.2,10.00+/-3.20,200419.07071,0,agile
142.04,-2.17,67448,1587305298,0.049,0.009,4.900e-2+/-9.000e-3,459.81,13.0,3.6,13.00+/-3.60,200419.16081,0,agile
114.44,0.58,67457,1587365080,0.475,0.053,4.750e-1+/-5.300e-2,474.09,40.9,6.4,40.9+/-6.40,200420.08444,0,agile
103.32,-1.95,67457,1587382971,0.112,0.024,1.120e-1+/-2.400e-2,470.25,16.7,4.1,16.7+/-4.10,200420.13425,0,agile
108.0,-2.08,67457,1587383049,0.09,0.015,9.000e-2+/-1.500e-2,469.63,28.5,5.4,28.5+/-5.40,200420.1344,2,agile
108.0,-2.08,67457,1587383049,0.047,0.012,4.700e-2+/-1.200e-2,469.63,7.0,2.6,7.00+/-2.60,200420.1344,3,agile
103.01,-2.42,67462,1587388990,0.146,0.024,1.460e-1+/-2.400e-2,467.04,18.0,4.2,18.00+/-4.20,200420.15231,0,agile
96.61,-0.29,67462,1587412979,0.036,0.008,3.600e-2+/-8.000e-3,457.81,11.0,3.3,11.00+/-3.30,200420.22025,0,agile
105.76,1.19,67466,1587419156,0.04,0.008,4.000e-2+/-8.000e-3,458.75,11.0,3.3,11.00+/-3.30,200420.23455,0,agile
108.32,1.3,67466,1587419198,0.038,0.008,3.800e-2+/-8.000e-3,458.94,11.0,3.3,11.00+/-3.30,200420.23463,0,agile
109.67,1.35,67466,1587419221,0.016,0.004,1.600e-2+/-4.000e-3,459.05,9.0,3.0,9.00+/-3.00,200420.2347,0,agile
79.68,1.11,67466,1587424744,0.115,0.023,1.150e-1+/-2.300e-2,458.53,12.0,3.5,12.00+/-3.50,200421.0119,0,agile
102.7,0.01,67471,1587455252,0.096,0.015,9.600e-2+/-1.500e-2,474.08,22.0,4.7,22.00+/-4.70,200421.094,0,agile
113.47,-0.48,67471,1587455433,0.109,0.019,1.090e-1+/-1.900e-2,474.12,15.9,4.0,15.9+/-4.00,200421.095,0,agile
43.87,-1.51,67481,1587502466,0.049,0.011,4.900e-2+/-1.100e-2,460.94,11.0,3.3,11.00+/-3.30,200421.22542,0,agile
92.15,1.5,67481,1587533393,0.036,0.008,3.600e-2+/-8.000e-3,470.17,11.0,3.3,11.00+/-3.30,200422.07295,0,agile
102.98,0.0,67485,1587539600,0.143,0.026,1.430e-1+/-2.600e-2,473.44,15.9,4.0,15.9+/-4.00,200422.09132,0,agile
102.01,-1.04,67485,1587545610,0.228,0.05,2.280e-1+/-5.000e-2,474.06,10.8,3.3,10.8+/-3.30,200422.10533,0,agile
114.48,-1.53,67485,1587545819,0.41,0.09,4.100e-1+/-9.000e-2,473.8,12.8,3.6,12.8+/-3.60,200422.10565,0,agile
99.56,-1.84,67485,1587551594,0.031,0.005,3.100e-2+/-5.000e-3,473.4,14.0,3.7,14.00+/-3.70,200422.12331,0,agile
104.82,-2.44,67485,1587557707,0.088,0.02,8.800e-2+/-2.000e-2,470.77,9.9,3.2,9.9+/-3.20,200422.1415,0,agile
98.3,-2.46,67491,1587563623,0.096,0.015,9.600e-2+/-1.500e-2,468.55,20.0,4.5,20.00+/-4.50,200422.1553,0,agile
101.05,-1.15,67491,1587575717,0.028,0.007,2.800e-2+/-7.000e-3,461.4,9.0,3.0,9.00+/-3.00,200422.19151,0,agile
11.91,-2.46,67491,1587580251,0.03,0.007,3.000e-2+/-7.000e-3,470.85,9.0,3.0,9.00+/-3.00,200422.20305,0,agile
108.47,1.3,67491,1587587889,0.046,0.008,4.600e-2+/-8.000e-3,457.76,14.9,3.9,14.9+/-3.90,200422.2238,0,agile
108.48,2.09,67495,1587593913,0.04,0.007,4.000e-2+/-7.000e-3,458.56,17.9,4.2,17.9+/-4.20,200423.00183,0,agile
90.92,2.48,67495,1587605667,0.054,0.011,5.400e-2+/-1.100e-2,461.37,15.0,3.9,15.00+/-3.90,200423.03342,0,agile
-1.48,2.3,67495,1587622196,0.098,0.02,9.800e-2+/-2.000e-2,458.93,12.9,3.6,12.9+/-3.60,200423.08095,0,agile
1.86,2.36,67495,1587622251,0.063,0.015,6.300e-2+/-1.500e-2,459.21,10.0,3.2,10.00+/-3.20,200423.08105,0,agile
10.27,-0.16,67500,1587646490,0.196,0.046,1.960e-1+/-4.600e-2,472.42,14.9,3.9,14.9+/-3.90,200423.14545,0,agile
15.93,-0.42,67500,1587646585,0.042,0.009,4.200e-2+/-9.000e-3,472.92,10.9,3.3,10.9+/-3.30,200423.14562,0,agile
19.8,2.25,67514,1587700871,0.027,0.005,2.700e-2+/-5.000e-3,457.94,11.0,3.3,11.00+/-3.30,200424.06011,0,agile
7.54,2.43,67528,1587791034,0.066,0.009,6.600e-2+/-9.000e-3,457.81,24.0,4.9,24.00+/-4.90,200425.07035,0,agile
113.52,-0.49,67528,1587792806,0.038,0.008,3.800e-2+/-8.000e-3,470.51,10.0,3.2,10.00+/-3.20,200425.07332,1,agile
3.31,2.04,67528,1587803010,0.045,0.009,4.500e-2+/-9.000e-3,461.24,13.0,3.6,13.00+/-3.60,200425.10233,0,agile
6.26,1.96,67528,1587803059,0.155,0.032,1.550e-1+/-3.200e-2,461.62,11.9,3.5,11.9+/-3.50,200425.10241,0,agile
22.57,-0.72,67534,1587815382,0.038,0.008,3.800e-2+/-8.000e-3,470.69,12.0,3.5,12.00+/-3.50,200425.13494,0,agile
18.29,2.48,67538,1587875557,0.042,0.008,4.200e-2+/-8.000e-3,457.7,14.0,3.7,14.00+/-3.70,200426.06323,0,agile
2.19,2.07,67543,1587887335,0.124,0.019,1.240e-1+/-1.900e-2,459.5,21.0,4.6,21.00+/-4.60,200426.09485,0,agile
104.63,-1.99,67543,1587889050,0.038,0.008,3.800e-2+/-8.000e-3,473.01,12.9,3.6,12.9+/-3.60,200426.10173,0,agile
1.4,1.3,67543,1587893345,0.042,0.009,4.200e-2+/-9.000e-3,462.15,10.0,3.2,10.00+/-3.20,200426.1129,0,agile
104.43,-2.4,67543,1587901097,0.051,0.009,5.100e-2+/-9.000e-3,473.81,16.0,4.0,16.00+/-4.00,200426.13381,0,agile
114.35,-2.48,67557,1587979581,0.036,0.008,3.600e-2+/-8.000e-3,474.07,10.9,3.3,10.9+/-3.30,200427.11262,1,agile
118.44,-2.16,67557,1587985674,0.045,0.008,4.500e-2+/-8.000e-3,473.8,13.0,3.6,13.00+/-3.60,200427.13075,0,agile
20.71,-2.27,67557,1587996086,0.062,0.009,6.200e-2+/-9.000e-3,472.54,19.9,4.5,19.9+/-4.50,200427.16012,0,agile
15.15,-1.68,67562,1588014069,0.418,0.061,4.180e-1+/-6.100e-2,473.03,24.0,4.9,24.00+/-4.90,200427.2101,0,agile
6.51,2.42,67571,1588050070,0.065,0.011,6.500e-2+/-1.100e-2,457.75,19.0,4.4,19.00+/-4.40,200428.07011,0,agile
13.64,-1.73,67577,1588098385,0.13,0.016,1.300e-1+/-1.600e-2,473.93,32.0,5.6,32.00+/-5.60,200428.20262,0,agile
65.62,2.21,67577,1588111307,0.065,0.011,6.500e-2+/-1.100e-2,461.86,17.0,4.1,17.00+/-4.10,200429.00014,0,agile
10.26,2.38,67581,1588134476,0.105,0.013,1.050e-1+/-1.300e-2,458.2,29.0,5.4,29.00+/-5.40,200429.06275,0,agile
112.67,-2.28,67586,1588154262,0.04,0.009,4.000e-2+/-9.000e-3,473.75,10.0,3.2,10.00+/-3.20,200429.1157,0,agile
100.07,-2.02,67586,1588160076,0.109,0.024,1.090e-1+/-2.400e-2,474.09,10.0,3.2,10.00+/-3.20,200429.13343,0,agile
22.97,-2.14,67605,1588261201,0.028,0.005,2.800e-2+/-5.000e-3,472.98,11.0,3.3,11.00+/-3.30,200430.174,0,agile
9.56,2.02,67610,1588291103,0.289,0.059,2.890e-1+/-5.900e-2,467.51,28.8,5.5,28.8+/-5.50,200501.01582,1,agile
28.8,-1.88,67614,1588327567,0.039,0.007,3.900e-2+/-7.000e-3,462.61,15.0,3.9,15.00+/-3.90,200501.1206,0,agile
102.42,-1.95,67614,1588328799,0.04,0.008,4.000e-2+/-8.000e-3,472.66,11.0,3.3,11.00+/-3.30,200501.1226,0,agile
29.33,-2.4,67614,1588333600,0.084,0.012,8.400e-2+/-1.200e-2,466.15,21.9,4.7,21.9+/-4.70,200501.13464,0,agile
16.74,-2.27,67620,1588345438,0.124,0.019,1.240e-1+/-1.900e-2,470.91,20.9,4.6,20.9+/-4.60,200501.17035,0,agile
109.17,-2.47,67653,1588569889,0.262,0.043,2.620e-1+/-4.300e-2,461.49,19.4,4.5,19.4+/-4.50,200504.0724,2,agile
109.17,-2.47,67653,1588569889,0.455,0.108,4.550e-1+/-1.080e-1,461.49,20.5,4.9,20.5+/-4.90,200504.0724,3,agile
26.46,-2.37,67672,1588670922,0.024,0.005,2.400e-2+/-5.000e-3,458.71,13.0,3.6,13.00+/-3.60,200505.11284,0,agile
19.43,-2.48,67672,1588676827,0.047,0.008,4.700e-2+/-8.000e-3,460.13,18.8,4.3,18.8+/-4.30,200505.1307,2,agile
19.43,-2.48,67672,1588676827,0.071,0.018,7.100e-2+/-1.800e-2,460.13,18.4,4.4,18.4+/-4.40,200505.1307,3,agile
29.95,-2.42,67686,1588761345,0.136,0.015,1.360e-1+/-1.500e-2,459.74,40.0,6.3,40.00+/-6.30,200506.12354,0,agile
110.23,0.75,67691,1588798839,0.049,0.008,4.900e-2+/-8.000e-3,465.27,16.0,4.0,16.00+/-4.00,200506.23003,0,agile
9.67,2.38,67696,1588809204,0.219,0.035,2.190e-1+/-3.500e-2,472.37,18.9,4.3,18.9+/-4.30,200507.01532,0,agile
121.32,-2.46,67696,1588823119,0.165,0.019,1.650e-1+/-1.900e-2,458.53,36.0,6.0,36.00+/-6.00,200507.0545,0,agile
24.47,-2.47,67700,1588845596,0.05,0.008,5.000e-2+/-8.000e-3,458.27,23.0,4.8,23.00+/-4.80,200507.11595,0,agile
22.86,-0.36,67706,1588863641,0.089,0.012,8.900e-2+/-1.200e-2,465.99,25.0,5.0,25.00+/-5.00,200507.17,0,agile
-78.44,2.48,67710,1588910143,0.038,0.007,3.800e-2+/-7.000e-3,473.88,14.0,3.7,14.00+/-3.70,200508.05554,0,agile
108.49,-2.34,67710,1588913270,0.043,0.009,4.300e-2+/-9.000e-3,458.28,10.0,3.2,10.00+/-3.20,200508.06475,0,agile
115.41,0.59,67715,1588931458,0.216,0.042,2.160e-1+/-4.200e-2,467.33,13.8,3.7,13.8+/-3.70,200508.11505,0,agile
20.22,2.48,67724,1588972037,0.057,0.012,5.700e-2+/-1.200e-2,473.79,12.9,3.6,12.9+/-3.60,200508.23071,0,agile
104.28,-1.0,67729,1589009589,0.103,0.013,1.030e-1+/-1.300e-2,460.53,30.9,5.6,30.9+/-5.60,200509.0933,0,agile
108.63,0.28,67743,1589100027,0.204,0.028,2.040e-1+/-2.800e-2,462.08,27.0,5.2,27.00+/-5.20,200510.10402,0,agile
10.48,0.18,67749,1589122482,0.096,0.012,9.600e-2+/-1.200e-2,461.33,29.0,5.4,29.00+/-5.40,200510.16544,0,agile
98.62,1.24,67749,1589136008,0.189,0.022,1.890e-1+/-2.200e-2,473.37,40.9,6.4,40.9+/-6.40,200510.204,0,agile
