Trigger Time,Type,Sigma,Normalised Duration,Max Count,source
1044257305,,-1.0,,-1.0,integral
1044280812,,-1.0,,-1.0,integral
1044292047,,-1.0,,-1.0,integral
1044295414,,-1.0,,-1.0,integral
1044295531,,-1.0,,-1.0,integral
1044295556,,-1.0,,-1.0,integral
1044296175,,-1.0,,-1.0,integral
1044298860,,-1.0,,-1.0,integral
1044348027,,-1.0,,-1.0,integral
1044351978,,-1.0,,-1.0,integral
1044362709,,-1.0,,-1.0,integral
1044362729,,-1.0,,-1.0,integral
1044364476,,-1.0,,-1.0,integral
1044378044,,-1.0,,-1.0,integral
1044381681,,-1.0,,-1.0,integral
1044382904,,-1.0,,-1.0,integral
1044383321,,-1.0,,-1.0,integral
1044383458,,-1.0,,-1.0,integral
1044385416,,-1.0,,-1.0,integral
1044385572,,-1.0,,-1.0,integral
1044386949,,-1.0,,-1.0,integral
1044391855,,-1.0,,-1.0,integral
1044393752,,-1.0,,-1.0,integral
1044406182,,-1.0,,-1.0,integral
1044408191,,-1.0,,-1.0,integral
1044410614,,-1.0,,-1.0,integral
1044430933,,-1.0,,-1.0,integral
1044432290,,-1.0,,-1.0,integral
1044436303,,-1.0,,-1.0,integral
1044466524,,-1.0,,-1.0,integral
1044467980,,-1.0,,-1.0,integral
1044478162,,-1.0,,-1.0,integral
1044493053,,-1.0,,-1.0,integral
1044496192,,-1.0,,-1.0,integral
1044500909,,-1.0,,-1.0,integral
1044510006,,-1.0,,-1.0,integral
1044518394,,-1.0,,-1.0,integral
1044984730,,-1.0,,-1.0,integral
1044993490,,-1.0,,-1.0,integral
1044994774,,-1.0,,-1.0,integral
1044998608,,-1.0,,-1.0,integral
1045000172,,-1.0,,-1.0,integral
1045006647,,-1.0,,-1.0,integral
1045015162,,-1.0,,-1.0,integral
1045021150,,-1.0,,-1.0,integral
1045039730,,-1.0,,-1.0,integral
1045045298,,-1.0,,-1.0,integral
1045047492,,-1.0,,-1.0,integral
1045049710,,-1.0,,-1.0,integral
1045057731,,-1.0,,-1.0,integral
1045059712,,-1.0,,-1.0,integral
1045071443,,-1.0,,-1.0,integral
1045071558,,-1.0,,-1.0,integral
1045071577,,-1.0,,-1.0,integral
1045071721,,-1.0,,-1.0,integral
1045071734,,-1.0,,-1.0,integral
1045071984,,-1.0,,-1.0,integral
1045072459,,-1.0,,-1.0,integral
1045072562,,-1.0,,-1.0,integral
1045072585,,-1.0,,-1.0,integral
1045072729,,-1.0,,-1.0,integral
1045155276,,-1.0,,-1.0,integral
1045159756,,-1.0,,-1.0,integral
1045163442,,-1.0,,-1.0,integral
1045167497,,-1.0,,-1.0,integral
1045170747,,-1.0,,-1.0,integral
1045175627,,-1.0,,-1.0,integral
1045178709,,-1.0,,-1.0,integral
1045179332,,-1.0,,-1.0,integral
1045179452,,-1.0,,-1.0,integral
1045179934,,-1.0,,-1.0,integral
1045180085,,-1.0,,-1.0,integral
1045180447,,-1.0,,-1.0,integral
1045180570,,-1.0,,-1.0,integral
1045180588,,-1.0,,-1.0,integral
1045180677,,-1.0,,-1.0,integral
1045180707,,-1.0,,-1.0,integral
1045180811,,-1.0,,-1.0,integral
1045181420,,-1.0,,-1.0,integral
1045181631,,-1.0,,-1.0,integral
1045181648,,-1.0,,-1.0,integral
1045181674,,-1.0,,-1.0,integral
1045182890,,-1.0,,-1.0,integral
1045183212,,-1.0,,-1.0,integral
1045183213,,-1.0,,-1.0,integral
1045183372,,-1.0,,-1.0,integral
1045184028,,-1.0,,-1.0,integral
1045211082,,-1.0,,-1.0,integral
1045212239,,-1.0,,-1.0,integral
1045213022,,-1.0,,-1.0,integral
1045213688,,-1.0,,-1.0,integral
1045215440,,-1.0,,-1.0,integral
1045216601,,-1.0,,-1.0,integral
1045221188,,-1.0,,-1.0,integral
1045226470,,-1.0,,-1.0,integral
1045234100,,-1.0,,-1.0,integral
1045246374,,-1.0,,-1.0,integral
1045246932,,-1.0,,-1.0,integral
1045247661,,-1.0,,-1.0,integral
1045261042,,-1.0,,-1.0,integral
1045276014,,-1.0,,-1.0,integral
1045297647,,-1.0,,-1.0,integral
1045300958,,-1.0,,-1.0,integral
1045302480,,-1.0,,-1.0,integral
1045304129,,-1.0,,-1.0,integral
1045307591,,-1.0,,-1.0,integral
1045307611,,-1.0,,-1.0,integral
1045307620,,-1.0,,-1.0,integral
1045307782,,-1.0,,-1.0,integral
1045308659,,-1.0,,-1.0,integral
1045315151,,-1.0,,-1.0,integral
1045318873,,-1.0,,-1.0,integral
1045319001,,-1.0,,-1.0,integral
1045322032,,-1.0,,-1.0,integral
1045323973,,-1.0,,-1.0,integral
1045324197,,-1.0,,-1.0,integral
1045393966,,-1.0,,-1.0,integral
1045396968,,-1.0,,-1.0,integral
1045398909,,-1.0,,-1.0,integral
1045408356,,-1.0,,-1.0,integral
1045410021,,-1.0,,-1.0,integral
1045411683,,-1.0,,-1.0,integral
1045412024,,-1.0,,-1.0,integral
1045414106,,-1.0,,-1.0,integral
1045414979,,-1.0,,-1.0,integral
1045416779,,-1.0,,-1.0,integral
1045417765,,-1.0,,-1.0,integral
1045423729,,-1.0,,-1.0,integral
1045432905,,-1.0,,-1.0,integral
1045441395,,-1.0,,-1.0,integral
1045449937,,-1.0,,-1.0,integral
1045454832,,-1.0,,-1.0,integral
1045455921,,-1.0,,-1.0,integral
1045455941,,-1.0,,-1.0,integral
1045468269,,-1.0,,-1.0,integral
1045472924,,-1.0,,-1.0,integral
1045487002,,-1.0,,-1.0,integral
1045490637,,-1.0,,-1.0,integral
1045491713,,-1.0,,-1.0,integral
1045524702,,-1.0,,-1.0,integral
1045529908,,-1.0,,-1.0,integral
1045530602,,-1.0,,-1.0,integral
1045532973,,-1.0,,-1.0,integral
1045535345,,-1.0,,-1.0,integral
1045537112,,-1.0,,-1.0,integral
1045539560,,-1.0,,-1.0,integral
1045541396,,-1.0,,-1.0,integral
1045544298,,-1.0,,-1.0,integral
1045552288,,-1.0,,-1.0,integral
1045568557,,-1.0,,-1.0,integral
1045568738,,-1.0,,-1.0,integral
1045569138,,-1.0,,-1.0,integral
1045648840,,-1.0,,-1.0,integral
1045649671,,-1.0,,-1.0,integral
1045668084,,-1.0,,-1.0,integral
1045671983,,-1.0,,-1.0,integral
1045672307,,-1.0,,-1.0,integral
1045672622,,-1.0,,-1.0,integral
1045672654,,-1.0,,-1.0,integral
1045672859,,-1.0,,-1.0,integral
1045673116,,-1.0,,-1.0,integral
1045673139,,-1.0,,-1.0,integral
1045675750,,-1.0,,-1.0,integral
1045678378,,-1.0,,-1.0,integral
1045679268,,-1.0,,-1.0,integral
1045679760,,-1.0,,-1.0,integral
1045679775,,-1.0,,-1.0,integral
1045679922,,-1.0,,-1.0,integral
1045701533,,-1.0,,-1.0,integral
1045724476,,-1.0,,-1.0,integral
1045727953,,-1.0,,-1.0,integral
1045728362,,-1.0,,-1.0,integral
1045749282,,-1.0,,-1.0,integral
1045752403,,-1.0,,-1.0,integral
1045757542,,-1.0,,-1.0,integral
1045757562,,-1.0,,-1.0,integral
1045767455,,-1.0,,-1.0,integral
1045773578,,-1.0,,-1.0,integral
1045773718,,-1.0,,-1.0,integral
1045784386,,-1.0,,-1.0,integral
1045792052,,-1.0,,-1.0,integral
1045824615,,-1.0,,-1.0,integral
1045902143,,-1.0,,-1.0,integral
1045909543,,-1.0,,-1.0,integral
1045919929,,-1.0,,-1.0,integral
1045926527,,-1.0,,-1.0,integral
1045931332,,-1.0,,-1.0,integral
1045931567,,-1.0,,-1.0,integral
1045933884,,-1.0,,-1.0,integral
1045934984,,-1.0,,-1.0,integral
1045940038,,-1.0,,-1.0,integral
1045941146,,-1.0,,-1.0,integral
1045952629,,-1.0,,-1.0,integral
1045953346,,-1.0,,-1.0,integral
1045957687,,-1.0,,-1.0,integral
1045960269,,-1.0,,-1.0,integral
1045962003,,-1.0,,-1.0,integral
1045964301,,-1.0,,-1.0,integral
1045972415,,-1.0,,-1.0,integral
1045973395,,-1.0,,-1.0,integral
1045977567,,-1.0,,-1.0,integral
1045977854,,-1.0,,-1.0,integral
1045978175,,-1.0,,-1.0,integral
1045980119,,-1.0,,-1.0,integral
1045980720,,-1.0,,-1.0,integral
1045990587,,-1.0,,-1.0,integral
1045990790,,-1.0,,-1.0,integral
1045993488,,-1.0,,-1.0,integral
1045993508,,-1.0,,-1.0,integral
1045998797,,-1.0,,-1.0,integral
1046006491,,-1.0,,-1.0,integral
1046016567,,-1.0,,-1.0,integral
1046017713,,-1.0,,-1.0,integral
1046019043,,-1.0,,-1.0,integral
1046022971,,-1.0,,-1.0,integral
1046023839,,-1.0,,-1.0,integral
1046028537,,-1.0,,-1.0,integral
1046036773,,-1.0,,-1.0,integral
1046044130,,-1.0,,-1.0,integral
1046060194,,-1.0,,-1.0,integral
1046066103,,-1.0,,-1.0,integral
1046072988,,-1.0,,-1.0,integral
1046080553,,-1.0,,-1.0,integral
1046085826,,-1.0,,-1.0,integral
1046086997,,-1.0,,-1.0,integral
1046087338,,-1.0,,-1.0,integral
1046089247,,-1.0,,-1.0,integral
1046089745,,-1.0,,-1.0,integral
1046089765,,-1.0,,-1.0,integral
1046089912,,-1.0,,-1.0,integral
1046089919,,-1.0,,-1.0,integral
1046090062,,-1.0,,-1.0,integral
1046090159,,-1.0,,-1.0,integral
1046090365,,-1.0,,-1.0,integral
1046090730,,-1.0,,-1.0,integral
1046091472,,-1.0,,-1.0,integral
1046091591,,-1.0,,-1.0,integral
1046091822,,-1.0,,-1.0,integral
1046092361,,-1.0,,-1.0,integral
1046092391,,-1.0,,-1.0,integral
1046094098,,-1.0,,-1.0,integral
1046094104,,-1.0,,-1.0,integral
1046094532,,-1.0,,-1.0,integral
1046094661,,-1.0,,-1.0,integral
1046094781,,-1.0,,-1.0,integral
1046094803,,-1.0,,-1.0,integral
1046094972,,-1.0,,-1.0,integral
1046095054,,-1.0,,-1.0,integral
1046095084,,-1.0,,-1.0,integral
1046095479,,-1.0,,-1.0,integral
1046095487,,-1.0,,-1.0,integral
1046096834,,-1.0,,-1.0,integral
1046098438,,-1.0,,-1.0,integral
1046098540,,-1.0,,-1.0,integral
1046165214,,-1.0,,-1.0,integral
1046180102,,-1.0,,-1.0,integral
1046183548,,-1.0,,-1.0,integral
1046183807,,-1.0,,-1.0,integral
1046185347,,-1.0,,-1.0,integral
1046185367,,-1.0,,-1.0,integral
1046193233,,-1.0,,-1.0,integral
1046204620,,-1.0,,-1.0,integral
1046208745,,-1.0,,-1.0,integral
1046213352,,-1.0,,-1.0,integral
1046231182,,-1.0,,-1.0,integral
1046231994,,-1.0,,-1.0,integral
1046235640,,,,,integral
1046240519,,-1.0,,-1.0,integral
1046243215,,-1.0,,-1.0,integral
1046243410,,-1.0,,-1.0,integral
1046243712,,-1.0,,-1.0,integral
1046244779,,-1.0,,-1.0,integral
1046244968,,-1.0,,-1.0,integral
1046245203,,-1.0,,-1.0,integral
1046245651,,-1.0,,-1.0,integral
1046260040,,-1.0,,-1.0,integral
1046270974,,-1.0,,-1.0,integral
1046275207,,-1.0,,-1.0,integral
1046275284,,-1.0,,-1.0,integral
1046280294,,-1.0,,-1.0,integral
1046282258,,-1.0,,-1.0,integral
1046299344,,-1.0,,-1.0,integral
1046303952,,-1.0,,-1.0,integral
1046309391,,-1.0,,-1.0,integral
1046324774,,-1.0,,-1.0,integral
1046324910,,-1.0,,-1.0,integral
1046335336,,-1.0,,-1.0,integral
1046337485,,-1.0,,-1.0,integral
1046351516,,-1.0,,-1.0,integral
1046356752,,-1.0,,-1.0,integral
1046356989,,-1.0,,-1.0,integral
1046357107,,-1.0,,-1.0,integral
1046357122,,-1.0,,-1.0,integral
1046357707,,-1.0,,-1.0,integral
1046357948,,-1.0,,-1.0,integral
1046452108,,-1.0,,-1.0,integral
1046452563,,-1.0,,-1.0,integral
1046455220,,-1.0,,-1.0,integral
1046463683,,-1.0,,-1.0,integral
1046464006,,-1.0,,-1.0,integral
1046469182,,-1.0,,-1.0,integral
1046470695,,-1.0,,-1.0,integral
1046473800,,-1.0,,-1.0,integral
1046482453,,-1.0,,-1.0,integral
1046485289,,-1.0,,-1.0,integral
1046492959,,-1.0,,-1.0,integral
1046494306,,-1.0,,-1.0,integral
1046522000,,-1.0,,-1.0,integral
1046532747,,-1.0,,-1.0,integral
1046536569,,-1.0,,-1.0,integral
1046539622,,-1.0,,-1.0,integral
1046545900,,-1.0,,-1.0,integral
1046570127,,-1.0,,-1.0,integral
1046576883,,-1.0,,-1.0,integral
1046579205,,-1.0,,-1.0,integral
1046587714,,-1.0,,-1.0,integral
1046598050,,-1.0,,-1.0,integral
1046599545,,-1.0,,-1.0,integral
1046605182,,-1.0,,-1.0,integral
1046609993,,-1.0,,-1.0,integral
1046612201,,-1.0,,-1.0,integral
1046774785,,-1.0,,-1.0,integral
1046775037,,-1.0,,-1.0,integral
1046776333,,-1.0,,-1.0,integral
1046779207,,-1.0,,-1.0,integral
1046779315,,-1.0,,-1.0,integral
1046782552,,-1.0,,-1.0,integral
1046786058,,-1.0,,-1.0,integral
1046794559,,-1.0,,-1.0,integral
1046799018,,-1.0,,-1.0,integral
1046799405,,-1.0,,-1.0,integral
1046806934,,-1.0,,-1.0,integral
1046809464,,-1.0,,-1.0,integral
1046812447,,-1.0,,-1.0,integral
1046824662,,-1.0,,-1.0,integral
1046824820,,-1.0,,-1.0,integral
1046824828,,-1.0,,-1.0,integral
1046827365,,-1.0,,-1.0,integral
1046830185,,-1.0,,-1.0,integral
1046830382,,-1.0,,-1.0,integral
1046835424,,-1.0,,-1.0,integral
1046841684,,-1.0,,-1.0,integral
1046843021,,-1.0,,-1.0,integral
1046846050,,-1.0,,-1.0,integral
1046850615,,-1.0,,-1.0,integral
1046854875,,-1.0,,-1.0,integral
1046860972,,-1.0,,-1.0,integral
1046864626,,-1.0,,-1.0,integral
1046865228,,-1.0,,-1.0,integral
1046871106,,-1.0,,-1.0,integral
1046871890,,-1.0,,-1.0,integral
1046872388,,-1.0,,-1.0,integral
1046872407,,-1.0,,-1.0,integral
1046873384,,-1.0,,-1.0,integral
1046873732,,-1.0,,-1.0,integral
1046874406,,-1.0,,-1.0,integral
1046874526,,-1.0,,-1.0,integral
1046874610,,-1.0,,-1.0,integral
1046874641,,-1.0,,-1.0,integral
1046874953,,-1.0,,-1.0,integral
1046948904,,-1.0,,-1.0,integral
1046961226,,-1.0,,-1.0,integral
1046961665,,-1.0,,-1.0,integral
1046973651,,-1.0,,-1.0,integral
1046982591,,-1.0,,-1.0,integral
1046983256,,-1.0,,-1.0,integral
1046986053,,-1.0,,-1.0,integral
1046988031,,-1.0,,-1.0,integral
1046989499,,-1.0,,-1.0,integral
1046995400,,-1.0,,-1.0,integral
1046996103,,-1.0,,-1.0,integral
1046999089,,-1.0,,-1.0,integral
1047013698,,-1.0,,-1.0,integral
1047013905,,-1.0,,-1.0,integral
1047017406,,-1.0,,-1.0,integral
1047022072,,-1.0,,-1.0,integral
1047023123,,-1.0,,-1.0,integral
1047029751,,-1.0,,-1.0,integral
1047036921,,-1.0,,-1.0,integral
1047047517,,-1.0,,-1.0,integral
1047063904,,-1.0,,-1.0,integral
1047075535,,-1.0,,-1.0,integral
1047084336,,-1.0,,-1.0,integral
1047097223,,-1.0,,-1.0,integral
1047097518,,-1.0,,-1.0,integral
1047100704,,-1.0,,-1.0,integral
1047105612,,-1.0,,-1.0,integral
1047114684,,-1.0,,-1.0,integral
1047115297,,-1.0,,-1.0,integral
1047115303,,-1.0,,-1.0,integral
1047115454,,-1.0,,-1.0,integral
1047115689,,-1.0,,-1.0,integral
1047119585,,-1.0,,-1.0,integral
1047122828,,-1.0,,-1.0,integral
1047126381,,-1.0,,-1.0,integral
1047126760,,-1.0,,-1.0,integral
1047128457,,-1.0,,-1.0,integral
1047129839,,-1.0,,-1.0,integral
1047130840,,-1.0,,-1.0,integral
1047131543,,-1.0,,-1.0,integral
1047131558,,-1.0,,-1.0,integral
1047131670,,-1.0,,-1.0,integral
1047132105,,-1.0,,-1.0,integral
1047132240,,-1.0,,-1.0,integral
1047132399,,-1.0,,-1.0,integral
1047132406,,-1.0,,-1.0,integral
1047132516,,-1.0,,-1.0,integral
1047132628,,-1.0,,-1.0,integral
1047132639,,-1.0,,-1.0,integral
1047133030,,-1.0,,-1.0,integral
1047133033,,-1.0,,-1.0,integral
1047133196,,-1.0,,-1.0,integral
1047219484,,-1.0,,-1.0,integral
1047231071,,-1.0,,-1.0,integral
1047231827,,-1.0,,-1.0,integral
1047234702,,-1.0,,-1.0,integral
1047237079,,-1.0,,-1.0,integral
1047237929,,-1.0,,-1.0,integral
1047249784,,-1.0,,-1.0,integral
1047251828,,-1.0,,-1.0,integral
1047258674,,-1.0,,-1.0,integral
1047262778,,-1.0,,-1.0,integral
1047269401,,-1.0,,-1.0,integral
1047282717,,-1.0,,-1.0,integral
1047289548,,-1.0,,-1.0,integral
1047293239,,-1.0,,-1.0,integral
1047293368,,-1.0,,-1.0,integral
1047293391,,-1.0,,-1.0,integral
1047293627,,-1.0,,-1.0,integral
1047297117,,-1.0,,-1.0,integral
1047298710,,-1.0,,-1.0,integral
1047299281,,-1.0,,-1.0,integral
1047299964,,-1.0,,-1.0,integral
1047301750,,-1.0,,-1.0,integral
1047303549,,-1.0,,-1.0,integral
1047303936,,-1.0,,-1.0,integral
1047304496,,-1.0,,-1.0,integral
1047310768,,-1.0,,-1.0,integral
1047320868,,-1.0,,-1.0,integral
1047324204,,-1.0,,-1.0,integral
1047334250,,-1.0,,-1.0,integral
1047346612,,-1.0,,-1.0,integral
1047369577,,-1.0,,-1.0,integral
1047373766,,-1.0,,-1.0,integral
1047380989,,-1.0,,-1.0,integral
1047382150,,-1.0,,-1.0,integral
1047382154,,-1.0,,-1.0,integral
1047382170,,-1.0,,-1.0,integral
1047382886,,-1.0,,-1.0,integral
1047383021,,-1.0,,-1.0,integral
1047383140,,-1.0,,-1.0,integral
1047383148,,-1.0,,-1.0,integral
1047383292,,-1.0,,-1.0,integral
1047383414,,-1.0,,-1.0,integral
1047383444,,-1.0,,-1.0,integral
1047383677,,-1.0,,-1.0,integral
1047383882,,-1.0,,-1.0,integral
1047384313,,-1.0,,-1.0,integral
1047384322,,-1.0,,-1.0,integral
1047386952,,-1.0,,-1.0,integral
1047387097,,-1.0,,-1.0,integral
1047387912,,-1.0,,-1.0,integral
1047387917,,-1.0,,-1.0,integral
1047388592,,-1.0,,-1.0,integral
1047388611,,-1.0,,-1.0,integral
1047388983,,-1.0,,-1.0,integral
1047389087,,-1.0,,-1.0,integral
1047389111,,-1.0,,-1.0,integral
1047389306,,-1.0,,-1.0,integral
1047389709,,-1.0,,-1.0,integral
1047389953,,-1.0,,-1.0,integral
1047390128,,-1.0,,-1.0,integral
1047390446,,-1.0,,-1.0,integral
1047390591,,-1.0,,-1.0,integral
1047391031,,-1.0,,-1.0,integral
1047391330,,-1.0,,-1.0,integral
1047391456,,-1.0,,-1.0,integral
1047392354,,-1.0,,-1.0,integral
1047481692,,-1.0,,-1.0,integral
1047502138,,-1.0,,-1.0,integral
1047505958,,-1.0,,-1.0,integral
1047508170,,-1.0,,-1.0,integral
1047524707,,-1.0,,-1.0,integral
1047529931,,-1.0,,-1.0,integral
1047537466,,-1.0,,-1.0,integral
1047545257,,-1.0,,-1.0,integral
1047547068,,-1.0,,-1.0,integral
1047561712,,-1.0,,-1.0,integral
1047563008,,-1.0,,-1.0,integral
1047568176,,-1.0,,-1.0,integral
1047569227,,-1.0,,-1.0,integral
1047580575,,-1.0,,-1.0,integral
1047580826,,-1.0,,-1.0,integral
1047600407,,-1.0,,-1.0,integral
1047600893,,-1.0,,-1.0,integral
1047621191,,-1.0,,-1.0,integral
1047622165,,-1.0,,-1.0,integral
1047622644,,-1.0,,-1.0,integral
1047628604,,-1.0,,-1.0,integral
1047629972,,-1.0,,-1.0,integral
1047630499,,-1.0,,-1.0,integral
1047630729,,-1.0,,-1.0,integral
1047632134,,-1.0,,-1.0,integral
1047632137,,-1.0,,-1.0,integral
1047632813,,-1.0,,-1.0,integral
1047632818,,-1.0,,-1.0,integral
1047633094,,-1.0,,-1.0,integral
1047634695,,-1.0,,-1.0,integral
1047634703,,-1.0,,-1.0,integral
1047634999,,-1.0,,-1.0,integral
1047635200,,-1.0,,-1.0,integral
1047635202,,-1.0,,-1.0,integral
1047635571,,-1.0,,-1.0,integral
1047635756,,-1.0,,-1.0,integral
1047635901,,-1.0,,-1.0,integral
1047636077,,-1.0,,-1.0,integral
1047636292,,-1.0,,-1.0,integral
1047636516,,-1.0,,-1.0,integral
1047637694,,-1.0,,-1.0,integral
1047638027,,-1.0,,-1.0,integral
1047639296,,-1.0,,-1.0,integral
1047639483,,-1.0,,-1.0,integral
1047639980,,-1.0,,-1.0,integral
1047640955,,-1.0,,-1.0,integral
1047642956,,-1.0,,-1.0,integral
1047644278,,-1.0,,-1.0,integral
1047721427,,-1.0,,-1.0,integral
1047731363,,-1.0,,-1.0,integral
1047888207,,-1.0,,-1.0,integral
1047888352,,-1.0,,-1.0,integral
1047888541,,-1.0,,-1.0,integral
1047888674,,-1.0,,-1.0,integral
1047888680,,-1.0,,-1.0,integral
1047889389,,-1.0,,-1.0,integral
1047890415,,-1.0,,-1.0,integral
1047890547,,-1.0,,-1.0,integral
1047890559,,-1.0,,-1.0,integral
1047890781,,-1.0,,-1.0,integral
1047890869,,-1.0,,-1.0,integral
1047890885,,-1.0,,-1.0,integral
1047891105,,-1.0,,-1.0,integral
1047891251,,-1.0,,-1.0,integral
1047891366,,-1.0,,-1.0,integral
1047891865,,-1.0,,-1.0,integral
1047892101,,-1.0,,-1.0,integral
1047892119,,-1.0,,-1.0,integral
1047892425,,-1.0,,-1.0,integral
1047955590,,-1.0,,-1.0,integral
1048027541,,-1.0,,-1.0,integral
1048033765,,-1.0,,-1.0,integral
1048035082,,-1.0,,-1.0,integral
1048035290,,-1.0,,-1.0,integral
1048038820,,-1.0,,-1.0,integral
1048039033,,-1.0,,-1.0,integral
1048039131,,-1.0,,-1.0,integral
1048039972,,-1.0,,-1.0,integral
1048040236,,-1.0,,-1.0,integral
1048041579,,-1.0,,-1.0,integral
1048043517,,-1.0,,-1.0,integral
1048046393,,-1.0,,-1.0,integral
1048049818,,-1.0,,-1.0,integral
1048051267,,-1.0,,-1.0,integral
1048056479,,-1.0,,-1.0,integral
1048057575,,-1.0,,-1.0,integral
1048067034,,-1.0,,-1.0,integral
1048068538,,-1.0,,-1.0,integral
1048082609,,-1.0,,-1.0,integral
1048091104,,-1.0,,-1.0,integral
1048098054,,-1.0,,-1.0,integral
1048106628,,-1.0,,-1.0,integral
1048107750,,-1.0,,-1.0,integral
1048107755,,-1.0,,-1.0,integral
1048110443,,-1.0,,-1.0,integral
1048113427,,-1.0,,-1.0,integral
1048116802,,-1.0,,-1.0,integral
1048118489,,-1.0,,-1.0,integral
1048124928,,-1.0,,-1.0,integral
1048128435,,-1.0,,-1.0,integral
1048137868,,-1.0,,-1.0,integral
1048139954,,-1.0,,-1.0,integral
1048140070,,-1.0,,-1.0,integral
1048140350,,-1.0,,-1.0,integral
1048141681,,-1.0,,-1.0,integral
1048142076,,-1.0,,-1.0,integral
1048142493,,-1.0,,-1.0,integral
1048143898,,-1.0,,-1.0,integral
1048144069,,-1.0,,-1.0,integral
1048155109,,-1.0,,-1.0,integral
1048155129,,-1.0,,-1.0,integral
1048155283,,-1.0,,-1.0,integral
1048155740,,-1.0,,-1.0,integral
1048158561,,-1.0,,-1.0,integral
1048162426,,-1.0,,-1.0,integral
1048164621,,-1.0,,-1.0,integral
1048164740,,-1.0,,-1.0,integral
1048164853,,-1.0,,-1.0,integral
1048164861,,-1.0,,-1.0,integral
1048164976,,-1.0,,-1.0,integral
1048233649,,-1.0,,-1.0,integral
1048236698,,-1.0,,-1.0,integral
1048239253,,-1.0,,-1.0,integral
1048243090,,-1.0,,-1.0,integral
1048260287,,,,,integral
1048260287,,-1.0,,-1.0,integral
1048264462,,7.3432,,-1.0,integral
1048279267,,6.1736,,-1.0,integral
1048282454,,9.0544,,-1.0,integral
1048283522,,6.5704,,-1.0,integral
1048285502,,8.7207,,-1.0,integral
1048285807,,9.1409,,-1.0,integral
1048285917,,6.9384,,-1.0,integral
1048285921,,8.8345,,-1.0,integral
1048286190,,9.1228,,-1.0,integral
1048287129,,6.3405,,-1.0,integral
1048287679,,6.8885,,-1.0,integral
1048289090,,6.4495,,-1.0,integral
1048290164,,9.1975,,-1.0,integral
1048291720,,6.2745,,-1.0,integral
1048292358,,9.1026,,-1.0,integral
1048292980,,9.0878,,-1.0,integral
1048293275,,6.0896,,-1.0,integral
1048293358,,9.5929,,-1.0,integral
1048293361,,8.4866,,-1.0,integral
1048293381,,9.8063,,-1.0,integral
1048293900,,9.0582,,-1.0,integral
1048293906,,9.0721,,-1.0,integral
1048293922,,25.8465,,-1.0,integral
1048294327,,9.6485,,-1.0,integral
1048294329,,9.1643,,-1.0,integral
1048294808,,6.3011,,-1.0,integral
1048304147,,6.2892,,-1.0,integral
1048308100,,9.3986,,-1.0,integral
1048309583,,6.1158,,-1.0,integral
1048311623,,6.0774,,-1.0,integral
1048312286,,13.0041,,-1.0,integral
1048312295,,23.0049,,-1.0,integral
1048312659,,9.0115,,-1.0,integral
1048312863,,9.0212,,-1.0,integral
1048313726,,6.1586,,-1.0,integral
1048318070,,6.1846,,-1.0,integral
1048319740,,9.3696,,-1.0,integral
1048322892,,7.1305,,-1.0,integral
1048326026,,6.4055,,-1.0,integral
1048338224,,6.4123,,-1.0,integral
1048354277,,7.3524,,-1.0,integral
1048359459,,6.447,,-1.0,integral
1048373606,,6.051,,-1.0,integral
1048374218,,6.3593,,-1.0,integral
1048377792,,6.6799,,-1.0,integral
1048378546,,6.3339,,-1.0,integral
1048380384,,6.0687,,-1.0,integral
1048381202,,6.1753,,-1.0,integral
1048381382,,6.023,,-1.0,integral
1048381565,,6.2218,,-1.0,integral
1048381568,,9.2463,,-1.0,integral
1048381714,,18.2513,,-1.0,integral
1048381719,,10.2456,,-1.0,integral
1048387276,,7.1712,,-1.0,integral
1048388739,,8.2924,,-1.0,integral
1048388858,,9.1156,,-1.0,integral
1048389438,,9.2834,,-1.0,integral
1048389441,,10.1231,,-1.0,integral
1048390142,,23.9375,,-1.0,integral
1048390343,,6.3183,,-1.0,integral
1048391049,,14.705,,-1.0,integral
1048391611,,9.393,,-1.0,integral
1048392707,,6.9518,,-1.0,integral
1048393725,,6.0641,,-1.0,integral
1048394016,,9.2092,,-1.0,integral
1048394318,,6.2288,,-1.0,integral
1048395459,,6.7155,,-1.0,integral
1048395464,,9.0556,,-1.0,integral
1048395949,,7.7996,,-1.0,integral
1048396204,,9.5114,,-1.0,integral
1048396454,,9.2854,,-1.0,integral
1048399065,,6.2948,,-1.0,integral
1048400656,,20.1667,,-1.0,integral
1048400777,,6.1268,,-1.0,integral
1048401255,,6.9832,,-1.0,integral
1048401648,,6.1857,,-1.0,integral
1048401840,,7.1804,,-1.0,integral
1048402145,,6.0594,,-1.0,integral
1048402968,,9.0297,,-1.0,integral
1048403463,,6.3576,,-1.0,integral
1048403479,,9.0654,,-1.0,integral
1048405967,,6.5215,,-1.0,integral
1048408943,,9.5608,,-1.0,integral
1048408944,,9.1207,,-1.0,integral
1048409142,,6.0815,,-1.0,integral
1048409293,,6.7082,,-1.0,integral
1048409532,,6.1032,,-1.0,integral
1048409695,,9.3534,,-1.0,integral
1048410034,,9.1473,,-1.0,integral
1048410163,,9.4336,,-1.0,integral
1048410636,,7.7038,,-1.0,integral
1048411189,,9.8956,,-1.0,integral
1048411608,,6.0169,,-1.0,integral
1048413109,,9.3035,,-1.0,integral
1048413321,,9.029,,-1.0,integral
