GeoLon,GeoLat,Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,Normalised Duration
108.28,-2.44,56852,1523470773,0.088,0.017,8.800e-2+/-1.700e-2,464.99,12.98,3.599,12.98+/-3.599,180411.18193,0,0.000176
120.54,-2.27,56852,1523470978,0.08,0.017,8.000e-2+/-1.700e-2,463.69,11.94,3.455,11.94+/-3.455,180411.18225,0,0.00016
143.96,-0.66,56854,1523477399,0.134,0.024,1.340e-1+/-2.400e-2,462.36,15.96,3.994,15.96+/-3.994,180411.20095,0,0.000268
98.17,-1.55,56854,1523482664,0.175,0.023,1.750e-1+/-2.300e-2,462.22,30.96,5.555,30.96+/-5.555,180411.21374,0,0.00035
106.35,-1.24,56854,1523482801,0.04,0.008,4.000e-2+/-8.000e-3,462.09,12.00,3.457,12.00+/-3.457,180411.21400,0,0.00008
99.91,1.48,56861,1523524911,0.078,0.012,7.800e-2+/-1.200e-2,478.95,21.95,4.681,21.95+/-4.681,180412.09215,0,0.000156
60.32,1.99,56862,1523530278,0.078,0.011,7.800e-2+/-1.100e-2,477.88,24.95,4.989,24.95+/-4.989,180412.10511,0,0.000156
97.19,0.59,56862,1523530898,0.165,0.036,1.650e-1+/-3.600e-2,479.21,10.91,3.308,10.91+/-3.308,180412.11013,0,0.00033
108.01,0.1,56862,1523531080,0.049,0.009,4.900e-2+/-9.000e-3,478.85,14.99,3.865,14.99+/-3.865,180412.11044,0,0.000098
-23.01,2.21,56862,1523534913,0.065,0.009,6.500e-2+/-9.000e-3,469.53,22.93,4.785,22.93+/-4.785,180412.12083,0,0.00013
94.93,-0.41,56863,1523536892,0.05,0.008,5.000e-2+/-8.000e-3,478.22,15.99,3.994,15.99+/-3.994,180412.12413,0,0.0001
115.22,-1.29,56863,1523537233,0.204,0.024,2.040e-1+/-2.400e-2,476.17,35.99,5.983,35.99+/-5.983,180412.12471,0,0.000408
108.2,-1.89,56865,1523543147,0.252,0.024,2.520e-1+/-2.400e-2,473.99,54.94,7.388,54.94+/-7.388,180412.14254,1,0.000504
118.1,-2.47,56865,1523549344,0.024,0.005,2.400e-2+/-5.000e-3,468.8,12.00,3.458,12.00+/-3.458,180412.16090,0,0.000048
17.59,-2.04,56867,1523565754,0.066,0.011,6.600e-2+/-1.100e-2,473.75,17.98,4.233,17.98+/-4.233,180412.20423,0,0.000132
110.86,-1.04,56869,1523567314,0.047,0.009,4.700e-2+/-9.000e-3,462.17,12.98,3.597,12.98+/-3.597,180412.21083,0,0.000094
98.57,-0.52,56869,1523573139,0.109,0.015,1.090e-1+/-1.500e-2,461.99,32.83,5.733,32.83+/-5.733,180412.22453,0,0.000218
28.53,0.68,56873,1523596090,0.022,0.005,2.200e-2+/-5.000e-3,462.72,10.00,3.156,10.00+/-3.156,180413.05081,0,0.000044
102.29,1.38,56875,1523609387,0.123,0.024,1.230e-1+/-2.400e-2,478.33,12.93,3.598,12.93+/-3.598,180413.08494,0,0.000246
114.6,-2.08,56879,1523627691,0.112,0.026,1.120e-1+/-2.600e-2,475.11,10.00,3.157,10.00+/-3.157,180413.13545,0,0.000224
98.77,-2.48,56881,1523639489,0.019,0.004,1.900e-2+/-4.000e-3,470.41,9.99,3.157,9.99+/-3.157,180413.17112,0,0.000038
101.72,-2.15,56881,1523645568,0.04,0.008,4.000e-2+/-8.000e-3,466.37,12.01,3.46,12.01+/-3.46,180413.18524,0,0.00008
17.28,-0.91,56885,1523674309,0.045,0.007,4.500e-2+/-7.000e-3,463.06,19.83,4.462,19.83+/-4.462,180414.02514,2,0.00009
17.28,-0.91,56885,1523674309,0.066,0.012,6.600e-2+/-1.200e-2,463.06,15.74,3.991,15.74+/-3.991,180414.02514,3,0.000132
110.39,-0.05,56891,1523699992,0.499,0.081,4.990e-1+/-8.100e-2,479.07,19.01,4.352,19.01+/-4.352,180414.09595,1,0.000998
136.27,-2.03,56891,1523706460,0.076,0.016,7.600e-2+/-1.600e-2,476.94,11.02,3.315,11.02+/-3.315,180414.11474,0,0.000152
11.94,1.98,56891,1523710403,0.047,0.008,4.700e-2+/-8.000e-3,474.19,15.00,3.866,15.00+/-3.866,180414.12532,0,0.000094
134.7,-2.43,56893,1523712465,0.126,0.019,1.260e-1+/-1.900e-2,474.19,21.02,4.577,21.02+/-4.577,180414.13274,0,0.000252
115.25,-2.47,56893,1523718170,0.04,0.009,4.000e-2+/-9.000e-3,473.65,9.96,3.157,9.96+/-3.157,180414.15025,0,0.00008
141.25,-2.31,56893,1523718606,0.069,0.012,6.900e-2+/-1.200e-2,469.56,16.97,4.114,16.97+/-4.114,180414.15100,0,0.000138
-70.78,1.55,56895,1523733142,0.351,0.032,3.510e-1+/-3.200e-2,475.53,57.74,7.582,57.74+/-7.582,180414.19122,1,0.000702
-65.32,1.34,56895,1523733234,0.08,0.011,8.000e-2+/-1.100e-2,476.22,24.95,4.983,24.95+/-4.983,180414.19135,0,0.00016
117.5,-2.16,56906,1523796613,0.031,0.007,3.100e-2+/-7.000e-3,477.88,9.01,2.997,9.01+/-2.997,180415.12501,3,0.000062
117.5,-2.16,56906,1523796613,0.051,0.008,5.100e-2+/-8.000e-3,477.88,18.92,4.35,18.92+/-4.35,180415.12501,2,0.000102
43.53,2.32,56931,1523952180,0.082,0.017,8.200e-2+/-1.700e-2,465.65,11.99,3.456,11.99+/-3.456,180417.08030,3,0.000164
43.53,2.32,56931,1523952180,0.066,0.015,6.600e-2+/-1.500e-2,465.65,10.01,3.159,10.01+/-3.159,180417.08030,2,0.000132
45.9,1.63,56932,1523958251,0.358,0.039,3.580e-1+/-3.900e-2,469.42,41.99,6.461,41.99+/-6.461,180417.09441,0,0.000716
-13.2,2.43,56933,1523963293,0.038,0.008,3.800e-2+/-8.000e-3,464.37,12.93,3.598,12.93+/-3.598,180417.11081,0,0.000076
11.15,0.04,56936,1523975763,0.034,0.007,3.400e-2+/-7.000e-3,474.8,10.98,3.311,10.98+/-3.311,180417.14360,0,0.000068
99.23,-2.48,56936,1523977242,0.1,0.016,1.000e-1+/-1.600e-2,477.89,17.97,4.234,17.97+/-4.234,180417.15004,0,0.0002
101.64,-2.47,56936,1523977282,0.151,0.026,1.510e-1+/-2.600e-2,477.67,19.91,4.465,19.91+/-4.465,180417.15012,0,0.000302
92.33,2.48,56944,1524019342,0.162,0.028,1.620e-1+/-2.800e-2,462.41,16.89,4.112,16.89+/-4.112,180418.02422,0,0.000324
102.79,1.28,56945,1524031578,0.081,0.017,8.100e-2+/-1.700e-2,468.97,10.99,3.308,10.99+/-3.308,180418.06061,0,0.000162
104.03,0.18,56946,1524037630,0.067,0.011,6.700e-2+/-1.100e-2,472.87,19.98,4.461,19.98+/-4.461,180418.07471,0,0.000134
97.77,-0.64,56947,1524043557,0.054,0.009,5.400e-2+/-9.000e-3,475.36,14.97,3.865,14.97+/-3.865,180418.09255,0,0.000108
103,-2.46,56950,1524061741,0.035,0.008,3.500e-2+/-8.000e-3,478.68,10.98,3.311,10.98+/-3.311,180418.14290,0,0.00007
12.74,-1.12,56952,1524066257,0.082,0.015,8.200e-2+/-1.500e-2,476.25,19.8,4.467,19.8+/-4.467,180418.15441,0,0.000164
35.05,-1.1,56956,1524090759,0.034,0.007,3.400e-2+/-7.000e-3,473.12,14.99,3.864,14.99+/-3.864,180418.22323,0,0.000068
102.83,2.07,56958,1524109984,0.036,0.007,3.600e-2+/-7.000e-3,463.9,12.99,3.597,12.99+/-3.597,180419.03530,0,0.000072
39.85,-0.21,56962,1524139085,0.09,0.014,9.000e-2+/-1.400e-2,471.46,24.94,4.989,24.94+/-4.989,180419.11580,0,0.00018
101.8,-1.3,56967,1524158220,0.17,0.026,1.700e-1+/-2.600e-2,475.49,21.02,4.577,21.02+/-4.577,180419.17170,0,0.00034
1.75,2.18,56975,1524216853,0.055,0.014,5.500e-2+/-1.400e-2,462.24,12.82,3.609,12.82+/-3.609,180420.09341,0,0.00011
109.8,-2.02,56976,1524218662,0.379,0.08,3.790e-1+/-8.000e-2,476.28,19.57,4.483,19.57+/-4.483,180420.10042,1,0.000758
130.07,1.04,56981,1524249162,0.022,0.005,2.200e-2+/-5.000e-3,469.66,10.01,3.16,10.01+/-3.16,180420.18324,0,0.000044
20.08,0.45,56999,1524355879,0.16,0.019,1.600e-1+/-1.900e-2,474.53,35.92,5.984,35.92+/-5.984,180422.00111,0,0.00032
148.94,-2.46,57005,1524388189,0.042,0.009,4.200e-2+/-9.000e-3,477.52,10.99,3.311,10.99+/-3.311,180422.09094,0,0.000084
-6.78,1.72,57005,1524391613,0.405,0.061,4.050e-1+/-6.100e-2,461.98,22.01,4.682,22.01+/-4.682,180422.10065,1,0.00081
109.92,-0.92,57009,1524411662,0.076,0.012,7.600e-2+/-1.200e-2,478.59,18.99,4.353,18.99+/-4.353,180422.15410,0,0.000152
12.22,-2.39,57009,1524422085,0.19,0.017,1.900e-1+/-1.700e-2,477.67,55.87,7.456,55.87+/-7.456,180422.18344,0,0.00038
65.39,1.37,57013,1524435042,0.051,0.009,5.100e-2+/-9.000e-3,473.21,14.94,3.862,14.94+/-3.862,180422.22104,0,0.000102
14.1,0.19,57013,1524440213,0.318,0.036,3.180e-1+/-3.600e-2,476.94,39.02,6.23,39.02+/-6.23,180422.23365,0,0.000636
108.47,-1.85,57036,1524574475,0.024,0.005,2.400e-2+/-5.000e-3,477.55,9.98,3.155,9.98+/-3.155,180424.12543,0,0.000048
23.13,-2.27,57036,1524579076,0.117,0.016,1.170e-1+/-1.600e-2,468.84,27.95,5.28,27.95+/-5.28,180424.14111,0,0.000234
20.16,-2.48,57036,1524585057,0.059,0.008,5.900e-2+/-8.000e-3,472.03,23.97,4.888,23.97+/-4.888,180424.15505,0,0.000118
-80.92,2.1,57046,1524643679,0.197,0.04,1.970e-1+/-4.000e-2,474.98,12.00,3.458,12.00+/-3.458,180425.08075,0,0.000394
135.4,-1.75,57048,1524653330,0.019,0.004,1.900e-2+/-4.000e-3,476.45,11.00,3.311,11.00+/-3.311,180425.10485,0,0.000038
-3.17,1.55,57056,1524705291,0.023,0.005,2.300e-2+/-5.000e-3,478.06,9.98,3.153,9.98+/-3.153,180426.01145,0,0.000046
101.97,-1.86,57060,1524725144,0.049,0.009,4.900e-2+/-9.000e-3,463.52,11.97,3.457,11.97+/-3.457,180426.06454,0,0.000098
29.03,-0.17,57068,1524772170,0.046,0.009,4.600e-2+/-9.000e-3,478.07,10.98,3.311,10.98+/-3.311,180426.19493,0,0.000092
102.62,2.4,57068,1524773406,0.081,0.014,8.100e-2+/-1.400e-2,475.77,19.95,4.464,19.95+/-4.464,180426.20100,0,0.000162
14.07,0.26,57068,1524777951,0.124,0.015,1.240e-1+/-1.500e-2,478.6,31.97,5.642,31.97+/-5.642,180426.21255,0,0.000248
13.78,-2.35,57080,1524844285,0.271,0.043,2.710e-1+/-4.300e-2,468.04,19.94,4.461,19.94+/-4.461,180427.15512,1,0.000542
23.02,-2.18,57080,1524844440,0.214,0.039,2.140e-1+/-3.900e-2,469.46,14.94,3.865,14.94+/-3.865,180427.15540,0,0.000428
18.25,-0.64,57082,1524856423,0.05,0.008,5.000e-2+/-8.000e-3,475.6,18.99,4.35,18.99+/-4.35,180427.19134,0,0.0001
13.42,1.29,57084,1524868406,0.148,0.032,1.480e-1+/-3.200e-2,478.88,10.96,3.311,10.96+/-3.311,180427.22332,0,0.000296
8.65,1.92,57088,1524892452,0.085,0.02,8.500e-2+/-2.000e-2,471.34,9.91,3.158,9.91+/-3.158,180428.05141,0,0.00017
7.02,0.05,57090,1524904487,0.027,0.005,2.700e-2+/-5.000e-3,464.87,11.99,3.456,11.99+/-3.456,180428.08344,0,0.000054
118.72,0.68,57094,1524924448,0.104,0.02,1.040e-1+/-2.000e-2,477.42,13.93,3.735,13.93+/-3.735,180428.14072,0,0.000208
13.45,-1.77,57094,1524934745,0.034,0.007,3.400e-2+/-7.000e-3,469.33,12.99,3.599,12.99+/-3.599,180428.16590,0,0.000068
99.79,2.45,57098,1524948258,0.109,0.015,1.090e-1+/-1.500e-2,476.64,27.91,5.282,27.91+/-5.282,180428.20441,0,0.000218
11.92,-2.36,57107,1525013124,0.359,0.057,3.590e-1+/-5.700e-2,464.15,20.74,4.575,20.74+/-4.575,180429.14452,0,0.000718
114.66,-0.58,57120,1525087217,0.869,0.097,8.690e-1+/-9.700e-2,469.93,40.03,6.311,40.03+/-6.311,180430.11201,1,0.001738
19.97,-2.48,57120,1525091664,0.074,0.016,7.400e-2+/-1.600e-2,462.22,9.97,3.153,9.97+/-3.153,180430.12342,0,0.000148
117.52,0.66,57121,1525093296,0.034,0.007,3.400e-2+/-7.000e-3,473.9,11.98,3.457,11.98+/-3.457,180430.13013,0,0.000068
15.8,-2.48,57135,1525176029,0.104,0.022,1.040e-1+/-2.200e-2,462.18,12.00,3.458,12.00+/-3.458,180501.12002,0,0.000208
29.14,-1.99,57137,1525182281,0.155,0.032,1.550e-1+/-3.200e-2,463.12,11.95,3.458,11.95+/-3.458,180501.13444,0,0.00031
11.34,-1.8,57137,1525188014,0.484,0.062,4.840e-1+/-6.200e-2,463.55,34.61,5.907,34.61+/-5.907,180501.15201,0,0.000968
7.25,-1.05,57137,1525193976,0.139,0.023,1.390e-1+/-2.300e-2,465.63,18.9,4.35,18.9+/-4.35,180501.16593,0,0.000278
111.81,-2.48,57145,1525237948,0.236,0.02,2.360e-1+/-2.000e-2,462.61,72.82,8.489,72.82+/-8.489,180502.05122,0,0.000472
105.62,-1.85,57147,1525249904,0.372,0.051,3.720e-1+/-5.100e-2,462.62,26.99,5.182,26.99+/-5.182,180502.08314,0,0.000744
14.1,-1.7,57151,1525272494,0.25,0.032,2.500e-1+/-3.200e-2,462.7,34.76,5.903,34.76+/-5.903,180502.14481,0,0.0005
16.9,-1.6,57151,1525272541,0.185,0.039,1.850e-1+/-3.900e-2,462.88,11.95,3.459,11.95+/-3.459,180502.14490,0,0.00037
18.44,-0.55,57151,1525278597,0.096,0.015,9.600e-2+/-1.500e-2,465.3,20.62,4.573,20.62+/-4.573,180502.16295,2,0.000192
18.44,-0.55,57151,1525278597,0.109,0.026,1.090e-1+/-2.600e-2,465.3,9.00,2.994,9.00+/-2.994,180502.16295,3,0.000218
18.44,-0.55,57151,1525278597,0.062,0.014,6.200e-2+/-1.400e-2,465.3,9.99,3.153,9.99+/-3.153,180502.16295,3,0.000124
49.72,2.36,57153,1525291184,0.104,0.023,1.040e-1+/-2.300e-2,476.51,9.97,3.156,9.97+/-3.156,180502.19594,0,0.000208
158.29,-0.37,57154,1525293007,0.045,0.008,4.500e-2+/-8.000e-3,473.23,14.97,3.866,14.97+/-3.866,180502.20300,0,0.00009
-9.22,2.16,57155,1525302258,0.332,0.067,3.320e-1+/-6.700e-2,474.91,12.00,3.458,12.00+/-3.458,180502.23041,0,0.000664
13.81,-2.31,57163,1525350894,0.031,0.007,3.100e-2+/-7.000e-3,462.39,12.98,3.598,12.98+/-3.598,180503.12345,0,0.000062
104.74,2.44,57167,1525364478,0.076,0.014,7.600e-2+/-1.400e-2,475.92,14.96,3.865,14.96+/-3.865,180503.16211,0,0.000152
147.81,-0.99,57169,1525383296,0.046,0.008,4.600e-2+/-8.000e-3,473.44,15.96,3.993,15.96+/-3.993,180503.21345,0,0.000092
-82.31,2.31,57174,1525415623,0.026,0.005,2.600e-2+/-5.000e-3,477.98,11.01,3.312,11.01+/-3.312,180504.06334,0,0.000052
47.24,-2.47,57175,1525423828,0.023,0.005,2.300e-2+/-5.000e-3,464.53,10.99,3.31,10.99+/-3.31,180504.08502,0,0.000046
104.26,-0.97,57176,1525424780,0.074,0.014,7.400e-2+/-1.400e-2,462.25,13.98,3.735,13.98+/-3.735,180504.09062,0,0.000148
18.68,-2.21,57177,1525435410,0.416,0.08,4.160e-1+/-8.000e-2,462.9,15.82,3.997,15.82+/-3.997,180504.12033,0,0.000832
131.43,-0.82,57190,1525503639,0.031,0.007,3.100e-2+/-7.000e-3,461.95,10.78,3.313,10.78+/-3.313,180505.07003,0,0.000062
95.83,2.46,57196,1525539226,0.073,0.011,7.300e-2+/-1.100e-2,474.08,20.97,4.57,20.97+/-4.57,180505.16534,0,0.000146
-76.04,2.17,57202,1525584595,0.059,0.009,5.900e-2+/-9.000e-3,475.82,18.98,4.35,18.98+/-4.35,180506.05295,0,0.000118
109,0.37,57206,1525599758,0.047,0.008,4.700e-2+/-8.000e-3,462.12,15.00,3.865,15.00+/-3.865,180506.09423,0,0.000094
31.54,2.39,57211,1525640675,0.117,0.017,1.170e-1+/-1.700e-2,472.74,20.83,4.573,20.83+/-4.573,180506.21043,0,0.000234
108.43,-0.35,57214,1525641966,0.227,0.024,2.270e-1+/-2.400e-2,478.93,41.9,6.458,41.9+/-6.458,180506.21260,0,0.000454
108.66,-0.73,57218,1525678156,0.027,0.005,2.700e-2+/-5.000e-3,462.62,13.98,3.732,13.98+/-3.732,180507.07291,0,0.000054
27.7,-1.11,57221,1525694893,0.082,0.014,8.200e-2+/-1.400e-2,463.55,19.91,4.464,19.91+/-4.464,180507.12081,0,0.000164
24.44,1.82,57224,1525712929,0.151,0.047,1.510e-1+/-4.700e-2,463.35,8.62,3.163,8.62+/-3.163,180507.17084,0,0.000302
20.18,-0.35,57249,1525869665,0.088,0.012,8.800e-2+/-1.200e-2,464.89,24.87,4.99,24.87+/-4.99,180509.12410,0,0.000176
108.58,0.69,57253,1525889235,0.049,0.009,4.900e-2+/-9.000e-3,474.55,14.96,3.865,14.96+/-3.865,180509.18071,0,0.000098
109.58,-0.46,57255,1525895283,0.032,0.007,3.200e-2+/-7.000e-3,477.41,14.00,3.734,14.00+/-3.734,180509.19480,0,0.000064
110.01,-1.49,57255,1525901323,0.53,0.097,5.300e-1+/-9.700e-2,478.89,14.99,3.864,14.99+/-3.864,180509.21284,1,0.00106
105.6,-2.47,57257,1525913312,0.03,0.007,3.000e-2+/-7.000e-3,477.56,10.97,3.308,10.97+/-3.308,180510.00483,0,0.00006
99.71,0.01,57261,1525937337,0.028,0.007,2.800e-2+/-7.000e-3,465.26,9.97,3.151,9.97+/-3.151,180510.07285,0,0.000056
7.34,-2.45,57274,1526020221,0.043,0.008,4.300e-2+/-8.000e-3,478.81,12.97,3.598,12.97+/-3.598,180511.06302,0,0.000086
115.39,1.7,57276,1526028063,0.073,0.014,7.300e-2+/-1.400e-2,462.77,15.99,3.99,15.99+/-3.99,180511.08410,2,0.000146
115.39,1.7,57276,1526028063,0.084,0.015,8.400e-2+/-1.500e-2,462.77,15.00,3.866,15.00+/-3.866,180511.08410,3,0.000168
98.08,2.43,57280,1526045863,0.442,0.074,4.420e-1+/-7.400e-2,462.91,18.01,4.236,18.01+/-4.236,180511.13374,0,0.000884
35.95,2.29,57282,1526062914,0.197,0.034,1.970e-1+/-3.400e-2,463.52,17.93,4.234,17.93+/-4.234,180511.18215,0,0.000394
-67.62,2.43,57284,1526079274,0.024,0.005,2.400e-2+/-5.000e-3,461.85,11.98,3.458,11.98+/-3.458,180511.22543,0,0.000048
102.04,2.03,57292,1526118303,0.034,0.008,3.400e-2+/-8.000e-3,463.03,9.92,3.158,9.92+/-3.158,180512.09450,0,0.000068
109.19,2.2,57292,1526118423,0.13,0.019,1.300e-1+/-1.900e-2,462.52,24.00,4.888,24.00+/-4.888,180512.09470,0,0.00026
117.24,2.46,57292,1526124586,0.726,0.098,7.260e-1+/-9.800e-2,461.97,27.00,5.185,27.00+/-5.185,180512.11294,1,0.001452
99.07,1.96,57306,1526202686,0.208,0.026,2.080e-1+/-2.600e-2,464.77,40.93,6.388,40.93+/-6.388,180513.09112,0,0.000416
106.6,2.16,57306,1526202812,0.066,0.012,6.600e-2+/-1.200e-2,463.93,13.99,3.735,13.99+/-3.735,180513.09133,0,0.000132
-3.83,1.32,57312,1526249205,0.092,0.017,9.200e-2+/-1.700e-2,463.68,14.93,3.868,14.93+/-3.868,180513.22064,0,0.000184
112.89,-2.18,57314,1526257193,0.104,0.023,1.040e-1+/-2.300e-2,478.91,10.92,3.305,10.92+/-3.305,180514.00195,0,0.000208
117.9,-2.06,57314,1526257277,0.158,0.022,1.580e-1+/-2.200e-2,478.76,42.03,6.481,42.03+/-6.481,180514.00211,0,0.000316
26.06,-2.42,57316,1526267799,0.101,0.014,1.010e-1+/-1.400e-2,477.4,28.93,5.373,28.93+/-5.373,180514.03163,0,0.000202
127.9,2.47,57319,1526287600,0.04,0.007,4.000e-2+/-7.000e-3,463.19,18.98,4.35,18.98+/-4.35,180514.08464,0,0.00008
127.92,2.47,57319,1526287601,0.193,0.022,1.930e-1+/-2.200e-2,463.19,41.99,6.461,41.99+/-6.461,180514.08464,0,0.000386
107.22,1.64,57322,1526305344,0.032,0.007,3.200e-2+/-7.000e-3,462.33,10.03,3.164,10.03+/-3.164,180514.13422,0,0.000064
125.13,-2.45,57326,1526329767,0.051,0.011,5.100e-2+/-1.100e-2,476.63,9.98,3.154,9.98+/-3.154,180514.20292,0,0.000102
-62.14,2.47,57326,1526332663,0.504,0.063,5.040e-1+/-6.300e-2,463.73,31.00,5.554,31.00+/-5.554,180514.21174,0,0.001008
113.81,0.36,57337,1526395916,0.101,0.014,1.010e-1+/-1.400e-2,463.36,28.95,5.37,28.95+/-5.37,180515.14515,0,0.000202
118.69,0.13,57337,1526395998,0.399,0.049,3.990e-1+/-4.900e-2,463.84,33.00,5.73,33.00+/-5.73,180515.14531,0,0.000798
8.58,2.47,57337,1526400188,0.127,0.02,1.270e-1+/-2.000e-2,465.14,19.99,4.46,19.99+/-4.46,180515.16030,0,0.000254
122.5,-1.12,57339,1526402092,0.045,0.009,4.500e-2+/-9.000e-3,467.35,11.97,3.455,11.97+/-3.455,180515.16345,0,0.00009
97.88,-1.09,57339,1526407711,0.132,0.02,1.320e-1+/-2.000e-2,467.12,20.99,4.572,20.99+/-4.572,180515.18083,0,0.000264
121.79,-2.42,57341,1526414142,0.036,0.007,3.600e-2+/-7.000e-3,474.43,14.76,3.868,14.76+/-3.868,180515.19554,0,0.000072
127.1,-0.83,57343,1526432326,0.042,0.008,4.200e-2+/-8.000e-3,478.54,12.00,3.461,12.00+/-3.461,180516.00584,0,0.000084
103.69,1.34,57346,1526450029,0.21,0.019,2.100e-1+/-1.900e-2,473.82,64.01,7.964,64.01+/-7.964,180516.05534,0,0.00042
118.7,-2.44,57356,1526504553,0.602,0.094,6.020e-1+/-9.400e-2,475.22,20.00,4.463,20.00+/-4.463,180516.21023,1,0.001204
125.91,-2.36,57356,1526504674,0.034,0.007,3.400e-2+/-7.000e-3,476.12,10.99,3.31,10.99+/-3.31,180516.21043,0,0.000068
122.72,-1.89,57356,1526510651,0.032,0.007,3.200e-2+/-7.000e-3,478.01,10.00,3.158,10.00+/-3.158,180516.22441,0,0.000064
117.86,-0.15,57358,1526522634,0.024,0.005,2.400e-2+/-5.000e-3,478.49,11.98,3.457,11.98+/-3.457,180517.02035,0,0.000048
16.47,1.41,57367,1526581243,0.036,0.007,3.600e-2+/-7.000e-3,462.55,13.98,3.733,13.98+/-3.733,180517.18204,0,0.000072
127.22,-2.47,57369,1526583096,0.036,0.008,3.600e-2+/-8.000e-3,471.03,11.96,3.46,11.96+/-3.46,180517.18513,0,0.000072
104.14,1.7,57378,1526643021,0.155,0.02,1.550e-1+/-2.000e-2,464.19,31.94,5.645,31.94+/-5.645,180518.11302,0,0.00031
136.3,-1.68,57380,1526655619,0.084,0.012,8.400e-2+/-1.200e-2,463.82,24.97,4.991,24.97+/-4.991,180518.15001,0,0.000168
14.83,1.46,57382,1526665648,0.027,0.005,2.700e-2+/-5.000e-3,463.88,12.02,3.462,12.02+/-3.462,180518.17472,0,0.000054
24.91,-2.43,57386,1526689937,0.028,0.005,2.800e-2+/-5.000e-3,467.3,12.98,3.596,12.98+/-3.596,180519.00321,0,0.000056
23.41,-1.97,57388,1526701973,0.054,0.009,5.400e-2+/-9.000e-3,474.14,16.01,3.995,16.01+/-3.995,180519.03525,0,0.000108
116.68,-2.45,57398,1526757813,0.028,0.007,2.800e-2+/-7.000e-3,468.6,9.99,3.156,9.99+/-3.156,180519.19233,0,0.000056
110.73,1.44,57406,1526811994,0.028,0.005,2.800e-2+/-5.000e-3,467.01,10.99,3.31,10.99+/-3.31,180520.10263,0,0.000056
129.4,-1.46,57408,1526824367,0.031,0.007,3.100e-2+/-7.000e-3,461.89,11.96,3.455,11.96+/-3.455,180520.13524,0,0.000062
120.27,2.41,57418,1526884524,0.054,0.011,5.400e-2+/-1.100e-2,474.71,13.96,3.735,13.96+/-3.735,180521.06352,0,0.000108
104.61,1.45,57430,1526956628,0.117,0.024,1.170e-1+/-2.400e-2,478.21,12.93,3.60,12.93+/-3.60,180522.02370,0,0.000234
101.28,1.75,57434,1526980698,0.042,0.009,4.200e-2+/-9.000e-3,472.77,9.98,3.157,9.98+/-3.157,180522.09181,0,0.000084
150.86,-0.36,57434,1526981529,0.028,0.007,2.800e-2+/-7.000e-3,465.3,10.99,3.31,10.99+/-3.31,180522.09320,0,0.000056
113.93,-1.79,57439,1526999002,0.104,0.027,1.040e-1+/-2.700e-2,462.35,9.91,3.164,9.91+/-3.164,180522.14232,0,0.000208
136.33,0.3,57448,1527065717,0.177,0.035,1.770e-1+/-3.500e-2,469.52,12.99,3.597,12.99+/-3.597,180523.08551,0,0.000354
114.71,-0.91,57450,1527077416,0.499,0.042,4.990e-1+/-4.200e-2,465.89,71.01,8.379,71.01+/-8.379,180523.12101,0,0.000998
18.98,-0.92,57454,1527099935,0.066,0.014,6.600e-2+/-1.400e-2,466.39,10.99,3.312,10.99+/-3.312,180523.18253,0,0.000132
113.53,-1.28,57456,1527107545,0.089,0.017,8.900e-2+/-1.700e-2,466.53,11.99,3.455,11.99+/-3.455,180523.20322,0,0.000178
113.7,-1.28,57456,1527107548,0.046,0.008,4.600e-2+/-8.000e-3,466.56,15.00,3.866,15.00+/-3.866,180523.20322,0,0.000092
114.61,0.17,57463,1527155814,0.139,0.024,1.390e-1+/-2.400e-2,471.57,16.97,4.115,16.97+/-4.115,180524.09565,0,0.000278
133.83,-2.3,57466,1527168197,0.049,0.007,4.900e-2+/-7.000e-3,462.94,21.98,4.68,21.98+/-4.68,180524.13231,0,0.000098
139.04,-1.21,57468,1527186373,0.08,0.012,8.000e-2+/-1.200e-2,465.03,23.98,4.892,23.98+/-4.892,180524.18261,0,0.00016
112.74,0.24,57477,1527240213,0.043,0.008,4.300e-2+/-8.000e-3,473.87,14.99,3.865,14.99+/-3.865,180525.09233,0,0.000086
26.81,1.79,57478,1527250834,0.316,0.032,3.160e-1+/-3.200e-2,478.17,46.01,6.762,46.01+/-6.762,180525.12203,0,0.000632
23.71,1,57480,1527256813,1.299,0.121,1.299e+0+/-1.210e-1,476.43,57.01,7.522,57.01+/-7.522,180525.14001,1,0.002598
25.31,-0.16,57480,1527262872,0.034,0.007,3.400e-2+/-7.000e-3,473.18,15.98,3.996,15.98+/-3.996,180525.15411,0,0.000068
21.45,-2.42,57483,1527280899,0.209,0.017,2.090e-1+/-1.700e-2,463.84,66.85,8.143,66.85+/-8.143,180525.20413,0,0.000418
99.88,-0.29,57493,1527330459,0.251,0.053,2.510e-1+/-5.300e-2,474.39,11.94,3.461,11.94+/-3.461,180526.10273,0,0.000502
140.15,-1.9,57493,1527331134,0.243,0.042,2.430e-1+/-4.200e-2,468.23,18.82,4.352,18.82+/-4.352,180526.10385,0,0.000486
8.83,1.53,57503,1527401299,0.027,0.005,2.700e-2+/-5.000e-3,468.74,10.97,3.307,10.97+/-3.307,180527.06081,0,0.000054
